"","x"
"390",0.920471149263202
"391",0.86149026985941
"392",0.854090951038352
"393",0.876883377804003
"394",0.893587375711906
"395",0.752013699745154
"396",0.824599418804884
"397",0.823210252252197
"398",0.808790997272075
"399",0.840931965429868
"400",0.841244139175495
"401",0.851554386723729
"402",0.828214400850397
"403",0.874187885838057
"404",0.842121681813489
"405",0.88527859331951
"406",0.870551650232386
"407",0.866808894346405
"408",0.865119672393721
"409",0.82553507501261
"410",0.877581281358658
"411",0.990708421089361
"412",1.04751731440217
"413",0.800884610349875
"414",0.996116165194002
"415",0.858290502384759
"416",0.954967734614134
"417",0.81985046957801
"418",0.921212343231088
"419",0.871472080564086
"420",0.873842098505713
"421",0.894063364359239
"422",0.931198080998645
"423",0.795100458413653
"424",0.813929372472481
"425",0.929897463525027
"426",0.819928835573249
"427",0.778691097666709
"428",0.850412480584636
"429",0.891409105454107
"430",0.894045365825013
"431",0.859443415867802
"432",0.764500342594999
"433",0.855136689274402
"434",0.950252308105106
"435",0.953475684909698
"436",0.798592254775017
"437",0.906249337755494
"438",0.822311559862589
"439",0.837458455181702
"440",0.91957632785116
"441",0.826851819544564
"442",0.851315364667423
"443",0.830031754074068
"444",0.875945393350804
"445",0.857732428356106
"446",0.912882084778359
"447",0.875231626209414
"448",0.898649801050467
"449",0.895274559526988
"450",0.927661653855874
"451",0.882572114483136
"452",0.775944557022781
"453",0.85305987696893
"454",0.860291192653183
"455",0.8271958416782
"456",0.81545886179811
"457",0.823619073228148
"458",0.896057534270234
"459",0.887015974295312
"460",0.901183956962126
"461",0.863476136016998
"462",0.85149141647173
"463",0.858185161274379
"464",1.01138496435704
"465",0.865468627275874
"466",0.943554388384296
"467",0.922120598419475
"468",0.937001014908355
"469",0.857114922566483
"470",0.756687781049057
"471",0.955810671799762
"472",0.853987018657689
"473",0.885345874446132
"474",0.839813648107347
"475",0.811454624612753
"476",0.806580465089528
"477",0.85698813639886
"478",0.804374319136754
"479",0.812489641789406
"480",0.815940692656724
"481",0.848646695397115
"482",0.825198555852051
"483",0.872338194608662
"484",0.844910670541217
"485",0.9119919713453
"486",0.847291919737645
"487",0.816465687073472
"488",0.86172453548252
