"","kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
"53",0.24004228673303,0.420346011634812,0.0924353111847031,0.295730815251638
"54",0.284969314287304,0.457850658916075,0.168577072925593,0.257549038638993
"55",0.21928524845605,0.381363060721525,0.109351217268444,0.292456543300488
"56",0.208706933563089,0.393920776469587,0.113443620945604,0.275771118970099
"57",0.257216704387098,0.431929899834253,0.138113152927799,0.257039516702191
"58",0.24928316027725,0.428399507827124,0.114801848645829,0.285055275636531
"59",0.193307327558214,0.401774471640081,0.128597118976183,0.280791207423687
"60",0.23248719090035,0.42261859776016,0.0974194239590551,0.25883812733451
"61",0.233163523853503,0.36045818924289,0.141339098862442,0.265926822755737
"62",0.217400741690148,0.485345949441371,0.137296658246148,0.269056610901338
"63",0.243222410033597,0.43427330973238,0.124462890778772,0.267155057457684
"64",0.270037299952062,0.437928500034657,0.136304417436323,0.28156112145594
"65",0.213054443682981,0.331518070450563,0.144815075139285,0.249884385304389
"66",0.240357809597717,0.394041575872215,0.110675864299483,0.312283180967744
"67",0.223297991767334,0.482324180590509,0.116217116340415,0.284551619233853
"68",0.267701360854752,0.449242860529383,0.115114868911592,0.2815660570236
"69",0.23291946526899,0.407992280278708,0.130789037896328,0.301718327633877
"70",0.229728196510978,0.40667589636691,0.127638917358751,0.269187963417283
"71",0.24715482431872,0.422105543348581,0.118669952869905,0.297024077067031
"72",0.194610480160249,0.421989458425012,0.107426843081881,0.252583950475005
"73",0.178189986162978,0.410639785966389,0.10944591060673,0.253128767013769
"74",0.279023001569642,0.418232567501474,0.161957599478939,0.287612339768211
"75",0.235464857347616,0.361857800080941,0.102691878671055,0.286694412828015
"76",0.255646421652652,0.517978309223691,0.103145283938715,0.252777909495967
"77",0.238065099272693,0.345688405998972,0.118398916156761,0.271077200933709
"78",0.238399694541952,0.414552985311848,0.118444159643817,0.237355144089547
"79",0.227704867623113,0.385519531051493,0.127817011627718,0.302889807621739
"80",0.236393963789876,0.460186043489365,0.124304211568087,0.312504570094226
"81",0.216023396024568,0.424993358326737,0.147296339888879,0.257813868807798
"82",0.218526528420232,0.392043719343915,0.086497795473221,0.285205730916832
"83",0.220387763401792,0.419513403841067,0.137525264159959,0.260059602274803
"84",0.236546991708818,0.45323747962792,0.134941541883213,0.270413721481674
"85",0.234656405415302,0.376043130724012,0.128511905230351,0.287782447693458
"86",0.212273112817666,0.417042774301633,0.10732114619614,0.20660894364554
"87",0.178045818864139,0.462282523903061,0.107140051846557,0.251769839909638
"88",0.268537784464676,0.382876114427134,0.147095061907302,0.278423839802115
"89",0.26642998587752,0.425123084385825,0.158431050388841,0.272948667789976
"90",0.229804118492845,0.380213470246037,0.125709554847656,0.263158222890687
"91",0.256561350056545,0.405009667240082,0.132440309178929,0.279121064663909
"92",0.169650875826077,0.373106354973292,0.132976817714931,0.263073079613519
"93",0.210967700218011,0.412360544000755,0.143942931653344,0.243460809582025
"94",0.271058058425187,0.367750469712746,0.118204945398436,0.271766781070605
"95",0.210466497432624,0.429710658728437,0.11656327320245,0.269523605056482
"96",0.282123226551642,0.440231582671174,0.117297511775905,0.283868466776466
"97",0.229531651808226,0.412091409214891,0.122891886925317,0.257056935926928
"98",0.225894311612963,0.402346100841192,0.125857884016409,0.276277856284375
"99",0.233946977581525,0.394518227530674,0.13562730334225,0.26534392241915
"100",0.273367656410743,0.380351402894933,0.140088319378396,0.246616518008108
"101",0.188828039549758,0.380944142122474,0.0886360321580825,0.253561816339762
"102",0.183967329351072,0.421135570297433,0.106624010211677,0.242090863367578
"103",0.282193778168082,0.398275314591556,0.132322090904429,0.244990980946982
"104",0.250331367785169,0.522934748885284,0.123382149855737,0.280159348235455
"105",0.255123793455974,0.423135723091256,0.0973814607876746,0.298181701172302
"106",0.201955958593769,0.400279864926205,0.139236478889922,0.26732741804168
"107",0.244817688680847,0.419567779639641,0.0998638825022607,0.290999308771669
"108",0.233727852016834,0.516655106452655,0.160300802426606,0.260756250907435
"109",0.307206204442389,0.365094641777167,0.127689789588853,0.331060380560986
"110",0.287880637601675,0.393268171496915,0.124183842017857,0.230730692836588
"111",0.264549556549768,0.423961616978593,0.176753351972836,0.303925381409699
"112",0.176487626239001,0.436806083919406,0.127215494274356,0.246599134771326
"113",0.238536477885279,0.442820784020103,0.135661451028824,0.300832351564261
"114",0.212903580305049,0.378375251093425,0.117458710284262,0.230545176839038
"115",0.184235333824781,0.348663952134714,0.101571992142191,0.252026532419285
